2013 Federal Election - Senate Senate BTL Preferences for State NT [Event:17496 Generated:2013-09-25T09:29:07 Created:EasyCountSenate Version:2.0.88.24116 Environment:Production Server:(local)\sqlexpress]
CandidateId,Preference,Batch,Paper,
23513,24,1,56
23514,23,1,56
23498,02,1,56
23503,01,1,56
24958,06,1,56
24962,05,1,56
23300,14,1,56
23353,13,1,56
23588,19,1,56
23589,20,1,56
24726,17,1,56
24731,18,1,56
24888,03,1,56
24892,04,1,56
23959,08,1,56
23962,07,1,56
24499,05,1,57
24500,06,1,57
23793,04,1,57
23797,17,1,57
23375,16,1,57
23423,18,1,57
24015,15,1,57
24020,19,1,57
23513,02,1,57
23514,10,1,57
23498,24,1,57
23503,01,1,57
24958,12,1,57
24962,11,1,57
23300,13,1,57
23353,14,1,57
23588,23,1,57
23589,22,1,57
24726,20,1,57
24731,21,1,57
24888,08,1,57
24892,09,1,57
23959,03,1,57
23962,07,1,57
24499,11,1,58
24500,12,1,58
23793,09,1,58
23797,10,1,58
23375,13,1,58
23423,14,1,58
24015,15,1,58
24020,16,1,58
23513,05,1,58
23514,06,1,58
23498,01,1,58
23503,02,1,58
24958,17,1,58
24962,18,1,58
23300,19,1,58
23353,20,1,58
23588,21,1,58
23589,22,1,58
24726,23,1,58
24731,24,1,58
24888,07,1,58
24892,08,1,58
23959,03,1,58
23962,04,1,58
24499,03,1,59
24500,04,1,59
23793,15,1,59
23797,16,1,59
23375,13,1,59
23423,14,1,59
24015,11,1,59
24020,12,1,59
23513,21,1,59
23514,22,1,59
23498,23,1,59
23503,24,1,59
24958,05,1,59
24962,06,1,59
23300,19,1,59
23353,20,1,59
23588,17,1,59
23589,18,1,59
24726,01,1,59
24731,02,1,59
24888,07,1,59
24892,08,1,59
23959,09,1,59
23962,10,1,59
24499,05,1,60
24500,06,1,60
23793,09,1,60
23797,10,1,60
23375,11,1,60
23423,12,1,60
24015,03,1,60
24020,04,1,60
23513,07,1,60
23514,08,1,60
23498,17,1,60
23503,18,1,60
24958,23,1,60
24962,24,1,60
23300,13,1,60
23353,14,1,60
23588,19,1,60
23589,20,1,60
24726,01,1,60
24731,02,1,60
24888,21,1,60
24892,22,1,60
23959,15,1,60
23962,16,1,60
24499,03,1,61
24500,04,1,61
23793,09,1,61
23797,10,1,61
23375,17,1,61
23423,18,1,61
24015,11,1,61
24020,12,1,61
23513,07,1,61
23514,08,1,61
23498,19,1,61
23503,20,1,61
24958,23,1,61
24962,24,1,61
23300,05,1,61
23353,06,1,61
23588,13,1,61
23589,14,1,61
24726,01,1,61
24731,02,1,61
24888,21,1,61
24892,22,1,61
23959,15,1,61
23962,16,1,61
24499,17,1,62
24500,18,1,62
23793,15,1,62
23797,16,1,62
23375,09,1,62
23423,10,1,62
24015,11,1,62
24020,12,1,62
23513,21,1,62
23514,22,1,62
23498,23,1,62
23503,24,1,62
24958,19,1,62
24962,20,1,62
23300,07,1,62
23353,08,1,62
